source,target,weight
COTY,WY,0.47893100185198423
COTY,PRGO,0.3841726275875553
COTY,CPB,0.34010362415648016
COTY,GLW,0.32051334018261174
COTY,SEE,0.307966734698186
COTY,MNST,0.2684003907526977
COTY,BF.B,0.2676063011114636
COTY,MHK,0.2662307271254499
COTY,AET,0.2645058291960027
COTY,DLR,0.25735329687844855
COTY,MKC,0.254640557363432
COTY,ORCL,0.2536667083416935
COTY,MAT,0.2525962270787554
COTY,CAG,0.2415745635556743
COTY,EL,0.2391651043946312
COTY,TEL,0.23913909057038824
COTY,GIS,0.2378513523373178
COTY,CLX,0.2360917221391972
COTY,ALGN,0.23135694045894475
COTY,SJM,0.23088375784239565
COTY,CSRA,
COTY,HLT,
COTY,WLTW,
COTY,UA,
COTY,EVHC,
COTY,HPQ,
COTY,HPE,
COTY,DXC,
COTY,BHF,
COTY,DWDP,
COTY,APTV,
COTY,FTV,
COTY,BHGE,
CSRA,T,
CSRA,UNM,
CSRA,XYL,
CSRA,AJG,
CSRA,WFC,
CSRA,AIV,
CSRA,LLY,
CSRA,ZION,
CSRA,ATVI,
CSRA,PDCO,
CSRA,QRVO,
CSRA,AME,
CSRA,AVGO,
CSRA,XOM,
CSRA,SPGI,
CSRA,RTN,
CSRA,VRTX,
CSRA,WYN,
CSRA,DVN,
CSRA,HLT,
CSRA,WLTW,
CSRA,UA,
CSRA,EVHC,
CSRA,HPQ,
CSRA,HPE,
CSRA,DXC,
CSRA,BHF,
CSRA,DWDP,
CSRA,APTV,
CSRA,FTV,
CSRA,BHGE,
T,VZ,0.5521887774987989
T,MTD,0.5022043430348543
T,XRX,0.49984682486865056
T,XYL,0.48413021190702527
T,AMZN,0.4790677022927707
T,SRCL,0.468849431952015
T,FLIR,0.4677049764998166
T,MMM,0.4644102929615469
T,DLTR,0.4614463626419181
T,CBS,0.4549729375746767
T,AMG,0.4533785614980847
T,MMC,0.45183970082680563
T,IT,0.4465119694489782
T,DPS,0.4456134894389852
T,VIAB,0.4405523775357644
T,GE,0.440052085998197
T,FOX,0.4395599762236928
T,DIS,0.4359947203279422
T,QCOM,0.4350963237303121
T,ETN,0.43195645945935346
T,HLT,
T,WLTW,
T,UA,
T,EVHC,
T,GPS,0.41934964765259714
T,HPQ,
T,HPE,
T,DXC,
T,BHF,
T,DWDP,
T,APTV,
T,FTV,
T,BHGE,
UNM,LNC,0.8223455915168242
UNM,PFG,0.7635660966538651
UNM,TMK,0.7305489071554759
UNM,PRU,0.6986408180553073
UNM,V,0.6837597959280827
UNM,MET,0.6766310921374316
UNM,AMG,0.6498975845295134
UNM,SYK,0.6343550711267854
UNM,TSS,0.6246774005883095
UNM,HBAN,0.624478669505271
UNM,MS,0.6213149535752618
UNM,MMC,0.6129946993716985
UNM,MAR,0.609650435585055
UNM,ALLE,0.6054175619366807
UNM,JPM,0.604893290376667
UNM,PNC,0.6045497166861826
UNM,L,0.6013537389048047
UNM,SCHW,0.601103936931684
UNM,MTB,0.5987424411865255
UNM,STI,0.5974575622952096
UNM,QRVO,0.49531112529839766
UNM,HLT,
UNM,LLL,0.5698622072368061
UNM,WLTW,
UNM,UA,
UNM,EVHC,
UNM,CSCO,0.5205554819322271
UNM,FLIR,0.5649286278878469
UNM,AMZN,0.5421607124557357
UNM,HPQ,
UNM,JNPR,0.47541999391851036
UNM,FB,0.5664565058551001
UNM,HPE,
UNM,DXC,
UNM,BHF,
UNM,VAR,0.5945800364545292
UNM,DWDP,
UNM,PCAR,0.5925232807972208
UNM,APTV,
UNM,FTV,
UNM,BHGE,
XYL,FLS,0.8134998538643109
XYL,ETN,0.7176158513197042
XYL,DOV,0.6906202044171292
XYL,MTD,0.6898500098659001
XYL,TXT,0.6795523257456074
XYL,AMP,0.676939892040823
XYL,FLR,0.67660126991564
XYL,PWR,0.675227763172417
XYL,PNR,0.6696929429815974
XYL,L,0.6661165114075318
XYL,ROK,0.665921331200564
XYL,ITW,0.6546838321597181
XYL,LUK,0.646606290968318
XYL,JPM,0.6441154553424884
XYL,LYB,0.6388898526342972
XYL,RJF,0.6341739527403322
XYL,SNPS,0.6334032998584046
XYL,PH,0.629458565299146
XYL,CVX,0.6288501421195278
XYL,MMM,0.6265463229221312
XYL,HLT,
XYL,APH,0.5135835965292813
XYL,MKC,0.5424797180723597
XYL,HES,0.5175671703113833
XYL,WLTW,
XYL,ADBE,0.5488937280790315
XYL,UA,
XYL,NFX,0.5086544485520234
XYL,EVHC,
XYL,MPC,0.580015534330052
XYL,TSN,0.3406472938820776
XYL,GPS,0.40400593371238447
XYL,HPQ,
XYL,EMR,0.5982892516664488
XYL,RL,0.5282988914135954
XYL,DE,0.4511627770608726
XYL,HPE,
XYL,DXC,
XYL,BHF,
XYL,UTX,0.5393440574649951
XYL,CTXS,0.48220278883198825
XYL,DWDP,
XYL,APTV,
XYL,FTV,
XYL,MRO,0.6157777846895839
XYL,LRCX,0.5460438593085454
XYL,HBI,0.5448719988293306
XYL,OXY,0.6153705714690006
XYL,BHGE,
XYL,WMB,0.36367691750189135
AJG,MMC,0.6862969501462489
AJG,AMG,0.6473346314120813
AJG,RE,0.6226995057361189
AJG,IT,0.6052301183232579
AJG,AMP,0.5971919328994003
AJG,AON,0.5942572956557337
AJG,BEN,0.5922763527206467
AJG,AFL,0.5887687705192413
AJG,CAH,0.5843120583162438
AJG,LMT,0.5807517352031841
AJG,AXP,0.5756170435588439
AJG,GD,0.5741503749398156
AJG,XL,0.5740457198528996
AJG,FISV,0.5712669887582552
AJG,NOC,0.5655891762847602
AJG,TRV,0.5619895616906182
AJG,JCI,0.5614697815351093
AJG,HIG,0.5581953656263696
AJG,BLK,0.5555153751178399
AJG,LNC,0.5534502211349407
AJG,HLT,
AJG,DGX,0.4565584396558364
AJG,WLTW,
AJG,UA,
AJG,EVHC,
AJG,WY,0.49633261538101897
AJG,HPQ,
AJG,LH,0.49106886948199574
AJG,HPE,
AJG,DXC,
AJG,BHF,
AJG,CTXS,0.5020310766092413
AJG,DWDP,
AJG,APTV,
AJG,FTV,
AJG,BHGE,
WFC,JPM,0.8774929073300057
WFC,PNC,0.8537863921840522
WFC,BAC,0.8296845391453274
WFC,C,0.8239480926105003
WFC,MTB,0.8095119880841843
WFC,USB,0.8084516694091409
WFC,MS,0.8013166590068906
WFC,STI,0.7726162749637322
WFC,AXP,0.7666463841835063
WFC,NTRS,0.7655994116266122
WFC,BBT,0.7646864439737939
WFC,HBAN,0.7645324182403199
WFC,FITB,0.7640311202510696
WFC,PRU,0.7639243970614817
WFC,AMP,0.7625896614518055
WFC,RJF,0.7562666572419579
WFC,MMC,0.7548839519928455
WFC,MET,0.7469478145509669
WFC,AMG,0.7416284710727257
WFC,KEY,0.7412371029062551
WFC,SYF,0.5386849141457956
WFC,HLT,
WFC,ULTA,0.5750185274234446
WFC,DIS,0.6660822290948794
WFC,CELG,0.5406408398303745
WFC,CFG,0.5070130144595245
WFC,PRGO,0.4315578494324633
WFC,PBCT,0.7177155970421981
WFC,PFG,0.6740190899245883
WFC,WLTW,
WFC,SBUX,0.6298526805634985
WFC,LNC,0.7335819688895471
WFC,GS,0.6941590167859037
WFC,UA,
WFC,AIZ,0.6961385583240214
WFC,MTD,0.6864054025437999
WFC,EVHC,
WFC,STT,0.7008810236599324
WFC,BLK,0.7377135824310549
WFC,INFO,0.47274139237844126
WFC,BRK.B,0.7103073498279432
WFC,RE,0.5976295612486163
WFC,CTSH,0.7223778958314291
WFC,NTAP,0.3512955759699374
WFC,GE,0.6469309526135758
WFC,HPQ,
WFC,AIG,0.7090113917528394
WFC,HRS,0.5921729658284164
WFC,MCO,0.7159068981269184
WFC,ICE,0.5496766304573691
WFC,CB,0.6072820437573888
WFC,CINF,0.664489054468248
WFC,HPE,
WFC,TMK,0.6250278523863722
WFC,MA,0.7405571615270657
WFC,BK,0.7216041234940712
WFC,M,0.4398838515262345
WFC,IR,0.3959479295970621
WFC,DXC,
WFC,BHF,
WFC,TRV,0.6886489292831808
WFC,DWDP,
WFC,MSI,0.6389630001800128
WFC,HIG,0.6915709594661958
WFC,PCAR,0.5995392527817642
WFC,APTV,
WFC,RF,0.6831539573966038
WFC,FTV,
WFC,ISRG,0.45118717526088786
WFC,XL,0.5995703018786849
WFC,DFS,0.7105611726598741
WFC,IT,0.6082726062393947
WFC,BHGE,
WFC,NDAQ,0.6207558644524358
WFC,WMB,0.3363460821722483
AIV,UDR,0.8576805170109277
AIV,ESS,0.8564707575522866
AIV,AVB,0.8526967003073612
AIV,EQR,0.8362625728475295
AIV,SPG,0.7832885564811135
AIV,FRT,0.7673875730718235
AIV,SLG,0.7642660937460475
AIV,REG,0.7596395204241927
AIV,VNO,0.7520169389175878
AIV,ARE,0.7512913894111588
AIV,BXP,0.7363432015604563
AIV,PSA,0.7343368156063198
AIV,KIM,0.7342701244347729
AIV,O,0.7316173109887026
AIV,MAA,0.696427413172786
AIV,DRE,0.6907012724614873
AIV,HCP,0.6879803122078216
AIV,HCN,0.6766462601228942
AIV,PLD,0.6750814462538501
AIV,EXR,0.6739063594299946
AIV,HLT,
AIV,AMT,0.575869311419455
AIV,WLTW,
AIV,UA,
AIV,EVHC,
AIV,HPQ,
AIV,DLR,0.5849778438604738
AIV,HPE,
AIV,DXC,
AIV,BHF,
AIV,DWDP,
AIV,APTV,
AIV,FTV,
AIV,CCI,0.41871360034106025
AIV,BHGE,
LLY,ACN,0.43704404086268966
LLY,HCA,0.4297269660761059
LLY,AES,0.4218685247843344
LLY,EFX,0.4128171269402289
LLY,VZ,0.40160352245108893
LLY,ZBH,0.3936131493849885
LLY,PSX,0.3801683569674248
LLY,A,0.3768039704468965
LLY,CME,0.3755148488185516
LLY,CHD,0.3747416289810495
LLY,HES,0.37177923676383695
LLY,PX,0.37151883319297346
LLY,COL,0.37122577109307975
LLY,TMO,0.3707246583220744
LLY,UTX,0.3704668945558447
LLY,ICE,0.368710697606018
LLY,PFE,0.36795054583016346
LLY,UHS,0.3673470890329943
LLY,UNH,0.36636357213858334
LLY,MTD,0.36295753126108116
