source,target,weight
COTY,EXPD,0.6708932439210725
COTY,EL,0.611986169820757
COTY,HRS,0.610673390557347
COTY,SBAC,0.5620104956351464
COTY,UTX,0.5481822126109394
COTY,GRMN,0.5194769510319601
COTY,PX,0.5099452952150133
COTY,VNO,0.507482169074025
COTY,RL,0.5062317860645602
COTY,ADM,0.5042867143715921
COTY,EMR,0.5009335751697032
COTY,CAT,0.4924733764876952
COTY,NLSN,0.4898794872988751
COTY,FOXA,0.488911046783303
COTY,PH,0.48642235508682125
COTY,FOX,0.4862257588479262
COTY,GE,0.48330570516947063
COTY,IQV,0.47891512339573034
COTY,EFX,0.4690332682002054
COTY,APD,0.466252097654667
COTY,HLT,
COTY,EVHC,
COTY,DXC,
COTY,BHF,
COTY,DWDP,
COTY,APTV,
COTY,BHGE,
CSRA,CTSH,0.5770154335641529
CSRA,MCO,0.5751825267105697
CSRA,VRSK,0.5750609150481223
CSRA,CDNS,0.5708716346142749
CSRA,MET,0.5636489628315184
CSRA,CFG,0.562569245296574
CSRA,TMO,0.5616724231495428
CSRA,MAS,0.5609222239405729
CSRA,IQV,0.5609092076252855
CSRA,IPG,0.5600266478356052
CSRA,IVZ,0.5592850823868308
CSRA,WAT,0.5561721648995716
CSRA,NWSA,0.5548735433288591
CSRA,ADSK,0.5548403226979096
CSRA,IP,0.5534980293315834
CSRA,VAR,0.5534511034265321
CSRA,PKG,0.5524513447410477
CSRA,AFL,0.5506047019362451
CSRA,KEY,0.5499460313654737
CSRA,PBCT,0.5473446136501093
CSRA,CHTR,0.3897284180499282
CSRA,HLT,
CSRA,EVHC,
CSRA,DXC,
CSRA,BHF,
CSRA,DWDP,
CSRA,APTV,
CSRA,BHGE,
T,VZ,0.8458163519606969
T,SRE,0.6508139378853274
T,GIS,0.624443839630531
T,PNW,0.6149373154404224
T,NEE,0.6043815526802306
T,AWK,0.5988952814723911
T,MKC,0.5907317449039174
T,DUK,0.5864724873737076
T,SCG,0.5855103484678498
T,PCG,0.580688227589388
T,D,0.5803587551845776
T,XEL,0.5696731526962765
T,K,0.5678937188737246
T,DTE,0.5672784388326166
T,CNP,0.5633919750127468
T,AEE,0.5550346995947648
T,DLR,0.5516942216709887
T,CMS,0.5496400202349657
T,EXC,0.5490945712994125
T,NI,0.5482433515062385
T,HLT,
T,EVHC,
T,CAG,0.5263568008847772
T,DXC,
T,BHF,
T,DWDP,
T,APTV,
T,BHGE,
UNM,LNC,0.9420703536821557
UNM,PRU,0.9417287440713468
UNM,MET,0.9355413996237533
UNM,PNC,0.9352350503662327
UNM,STT,0.928037641691169
UNM,CMA,0.9213853783625476
UNM,CFG,0.9165797959471264
UNM,PFG,0.9145938784330704
UNM,BK,0.9112906644515529
UNM,NTRS,0.9110419775936607
UNM,ZION,0.9093893668368295
UNM,JPM,0.9093465510466252
UNM,SCHW,0.9073638429495194
UNM,RF,0.9054642943307167
UNM,FITB,0.9046122364140429
UNM,ETFC,0.9031116352913343
UNM,AIG,0.9025658848149596
UNM,IVZ,0.8989559982462213
UNM,MS,0.8968969867416756
UNM,C,0.8956529278104706
UNM,SPGI,0.8422741923559793
UNM,VRTX,0.5715331702279934
UNM,HLT,
UNM,RCL,0.6722024544598906
UNM,DHR,0.37785234178379845
UNM,HES,0.7204282596109876
UNM,WLTW,0.7502814016495936
UNM,APA,0.645760543114286
UNM,WHR,0.7417415552520705
UNM,RHI,0.6068033319955735
UNM,CBG,0.8247038532491991
UNM,EMN,0.751013304650512
UNM,GM,0.739167319988821
