source,target,weight
COTY,VMC,0.6336115767781032
COTY,SPGI,0.5837550283014988
COTY,CDNS,0.5679394526104306
COTY,XYL,0.5299112090809202
COTY,FAST,0.5110651739630058
COTY,ALL,0.4998176410342011
COTY,RL,0.4708811126032145
COTY,FISV,0.46601443329751435
COTY,KSS,0.45694965827489853
COTY,CINF,0.4417128958236749
COTY,MON,0.4380156555994913
COTY,TROW,0.4359783179010816
COTY,CB,0.43250065285178035
COTY,BLK,0.4319294098977006
COTY,GRMN,0.4259905245104616
COTY,UNH,0.42463708175437515
COTY,MLM,0.42013825314598197
COTY,ROP,0.41877058227078656
COTY,DE,0.41506942916341183
COTY,GPC,0.4137730501874411
COTY,HLT,
COTY,MAT,0.28873560271874565
COTY,UA,
COTY,EVHC,
COTY,DXC,
COTY,BHF,
COTY,DWDP,
COTY,APTV,
COTY,FTV,
COTY,BHGE,
CSRA,ALLE,0.6268050057520512
CSRA,NLSN,0.6243807432025487
CSRA,CSCO,0.6134541761969552
CSRA,DISH,0.5808459177479433
CSRA,CVS,0.571375671878328
CSRA,TRIP,0.5696678910436482
CSRA,CTL,0.5458575188793157
CSRA,K,0.5395713776753747
CSRA,TWX,0.5212857104720559
CSRA,EFX,0.5184396307662001
CSRA,IPG,0.5176659713347246
CSRA,PAYX,0.506003520974122
CSRA,MNST,0.5036328831341327
CSRA,O,0.5032791483069756
CSRA,FOXA,0.5019080151287126
CSRA,DIS,0.49988837416557097
CSRA,FOX,0.49688987079598
CSRA,EQIX,0.4892415691239982
CSRA,ADBE,0.4883697497953018
CSRA,ACN,0.4871938217181551
CSRA,HLT,
CSRA,UA,
CSRA,EVHC,
CSRA,CMG,0.22020814595007102
CSRA,DXC,
CSRA,BHF,
CSRA,DWDP,
CSRA,APTV,
CSRA,FTV,
CSRA,BHGE,
T,VZ,0.7646761873597456
T,EXC,0.7007044097720472
T,FE,0.6124992793076891
T,CMCSA,0.5967065123114039
T,AES,0.580287513554225
T,CMS,0.578119052389701
T,ETR,0.5732490326945803
T,WEC,0.5722249732040549
T,CNP,0.570236305067138
T,DUK,0.5562040465100783
T,PG,0.5477559557938961
T,NRG,0.5473099153349154
T,AEP,0.543084665638748
T,XOM,0.5402236407520369
T,SLB,0.5309425905866155
T,WM,0.5309221258626897
T,CL,0.5300976774995124
T,LNT,0.5272672268245127
T,IBM,0.5157612671532865
T,FRT,0.5137131626114981
T,HLT,
T,UA,
T,EVHC,
T,JWN,0.5084406820915605
T,DXC,
T,BHF,
T,DWDP,
T,WMT,0.4600621494096033
T,APTV,
T,FTV,
T,BHGE,
UNM,TMK,0.9007300509041225
UNM,PRU,0.8958519824859185
UNM,C,0.8737929238378308
UNM,LNC,0.871369879560156
UNM,BAC,0.8509099172088495
UNM,MS,0.8492201741068519
UNM,PFG,0.8458496024702744
UNM,NTRS,0.8306764764428938
UNM,PNC,0.8185450790002307
UNM,ETFC,0.8159296023901549
UNM,GS,0.8153627450103275
UNM,STI,0.8076498997715822
UNM,HIG,0.8057700547405295
UNM,KEY,0.8055779728739645
UNM,WFC,0.7969397227016283
UNM,BBT,0.7937543559559014
UNM,RF,0.791400378997881
UNM,BK,0.7813697572005173
UNM,FITB,0.7744341750685232
UNM,USB,0.7728440312139738
UNM,JEC,0.7171580938662336
UNM,HLT,
UNM,PLD,0.7049570346573939
UNM,IBM,0.5757886765215633
UNM,CFG,0.7120452542681462
UNM,CA,0.6552420295059916
UNM,WHR,0.6421827566117208
UNM,YUM,0.674218281972292
UNM,UA,
UNM,NOV,0.5391991867627055
UNM,RHI,0.6418632825362792
UNM,GM,0.6011619470559476
UNM,FLR,0.7335878477153457
UNM,RJF,0.7393052108252773
UNM,BA,0.6015600335563699
UNM,EVHC,
UNM,TIF,0.6349639022665381
UNM,MCHP,0.6082116118902079
UNM,MET,0.7113279878933229
UNM,GE,0.707392490399952
UNM,HPQ,0.6141075634021181
UNM,PWR,0.6481626529644607
UNM,PGR,0.6389757512241748
UNM,IFF,0.6140471163558713
UNM,HOG,0.5800620307748723
UNM,DXC,
UNM,NWL,0.7442754043833932
UNM,BHF,
UNM,HBAN,0.6326835763669768
UNM,DWDP,
UNM,HCA,0.6534644852055386
UNM,AFL,0.7144976027136911
UNM,APTV,
UNM,FTV,
UNM,CMA,0.7319850673962525
UNM,PHM,0.6079110630716513
UNM,COL,0.6741779367794061
UNM,BEN,0.7618300787109258
UNM,MYL,0.5666043996515461
UNM,BHGE,
XYL,GLW,0.8011982769038039
XYL,BLK,0.768570498408628
XYL,AMG,0.7610421672693669
XYL,TROW,0.7534990483446624
XYL,IR,0.7448263536340683
XYL,VMC,0.7381689830176583
XYL,DE,0.735131793836934
XYL,LYB,0.7286081927457274
XYL,ROK,0.7280971787425611
XYL,ORCL,0.7273979245494188
XYL,IVZ,0.7250944330178669
XYL,SPGI,0.7248096591754218
XYL,PH,0.7239597971519455
XYL,GS,0.7212380010792085
XYL,ROP,0.7195099124005895
XYL,CSX,0.7185732486699203
XYL,FISV,0.7169382084310413
XYL,PNR,0.7139821801656815
XYL,MCO,0.7122724268064591
XYL,MS,0.7080511029517214
XYL,GPC,0.6748827302890827
XYL,HLT,
XYL,HST,0.680979579261606
XYL,FAST,0.7075604304627471
XYL,BWA,0.6818580145261316
XYL,UA,
XYL,JBHT,0.6824301404170672
XYL,EVHC,
XYL,MMM,0.6748854451057346
XYL,PX,0.6676025343013003
XYL,CMI,0.6582384615695914
XYL,INTC,0.6703759109132522
XYL,MON,0.6474324173307449
XYL,ETN,0.659249433781482
XYL,GWW,0.5872964827773238
XYL,CHRW,0.5126123515961065
XYL,DOV,0.680588887011425
XYL,ADM,0.649160792595034
XYL,DXC,
XYL,BHF,
XYL,ECL,0.6829237748155488
XYL,UTX,0.5932960924489559
XYL,FLS,0.707087922101078
XYL,XLNX,0.5882412912392116
XYL,DWDP,
XYL,PCAR,0.7059691789903849
XYL,APTV,
XYL,FTV,
XYL,TXN,0.6864782471493968
XYL,ARNC,0.6057563995622657
XYL,KSU,0.6726193064301251
XYL,BHGE,
AJG,AMP,0.7955917526687265
AJG,SWK,0.7751686224391555
AJG,MA,0.7396140496554857
AJG,SNPS,0.7348880031109098
AJG,BLK,0.7312127133377713
AJG,ADP,0.7291019153102
AJG,IVZ,0.7254976600752429
AJG,URI,0.7164907734617426
AJG,MMC,0.7164277811734
AJG,PPG,0.7096894971823344
AJG,HII,0.7084566508274237
AJG,STX,0.7083856092242133
AJG,IR,0.7057646933284383
AJG,FISV,0.704268260776917
AJG,FMC,0.7035299831839101
AJG,PAYX,0.7030997634548947
AJG,DISCA,0.7014550860343371
AJG,AVY,0.6980358993154797
AJG,SCHW,0.6975559361647461
AJG,AMG,0.6899267808580368
AJG,FOXA,0.6828594030735784
AJG,HLT,
AJG,HST,0.6661316748899552
AJG,CMCSA,0.6314515416938867
AJG,WRK,0.6193707245100897
AJG,NAVI,0.6832466439772045
AJG,WLTW,0.6786813817278469
AJG,PVH,0.5575886250091023
AJG,HAS,0.509921117054973
AJG,UA,
AJG,EBAY,0.5613429764680887
AJG,EVHC,
AJG,QCOM,0.6604312922362302
AJG,TIF,0.6451414734507711
AJG,GPS,0.5859257261361197
AJG,INFO,0.35862675953469286
AJG,ABT,0.6696191027302115
AJG,JNPR,0.5587557777521148
AJG,VZ,0.5182476328486323
AJG,DXC,
AJG,BHF,
AJG,DWDP,
AJG,CBS,0.6677618439352339
AJG,APTV,
AJG,PKG,0.5807563914675031
AJG,FTV,
AJG,SEE,0.6792564884750862
AJG,AON,0.5704101553409213
AJG,ADSK,0.6625473660062013
AJG,IP,0.6422675228894007
AJG,BHGE,
WFC,USB,0.8862869589653196
WFC,KEY,0.8737246928503153
WFC,PNC,0.8735454292522984
WFC,C,0.8679108190545647
WFC,BK,0.855930788144754
WFC,BBT,0.8544518436532267
WFC,BAC,0.8484661584673141
WFC,FITB,0.847955885021858
WFC,JPM,0.843345094033863
WFC,MTB,0.8360861068994516
WFC,RF,0.8325959847649779
WFC,ZION,0.8313451088755576
WFC,STI,0.8305945439191581
WFC,NTRS,0.8293473539870729
WFC,MS,0.8279505428947903
WFC,COF,0.8151718104343257
WFC,TMK,0.8073604514992034
WFC,BLK,0.8067322808395576
WFC,ETFC,0.8065967427111794
WFC,HIG,0.7976609483433001
WFC,SYF,0.7458802063778011
WFC,JEC,0.7397832495273269
WFC,HLT,
WFC,CTAS,0.6318636953439731
WFC,CFG,0.7168478509752295
WFC,PBCT,0.7117728272475704
WFC,CA,0.6298112397320293
WFC,UA,
WFC,NOV,0.5919566646623269
WFC,RHI,0.6465803320979665
WFC,EVHC,
WFC,STT,0.7322886529586475
WFC,TEL,0.7162352284722152
WFC,ALL,0.711815068392397
WFC,MET,0.6824574726876061
WFC,INTC,0.6640348482935089
WFC,AIG,0.7902132735405757
WFC,CB,0.7468268564431624
WFC,PGR,0.6625887554856912
WFC,PSX,0.7272427474944815
WFC,SCHW,0.7506649361961503
WFC,DXC,
WFC,BHF,
WFC,HBAN,0.6574198258352614
WFC,DWDP,
WFC,AFL,0.6424385620973335
WFC,APTV,
WFC,FTV,
WFC,ROST,0.7102390168897683
WFC,CMA,0.7754280752917537
WFC,XL,0.6222203363385012
WFC,BHGE,
WFC,LOW,0.6971299891228822
AIV,UDR,0.8127777123951608
AIV,AVB,0.79735416175544
AIV,ESS,0.7625886708086668
AIV,MAC,0.7430114550420627
AIV,DRE,0.7354407847136921
AIV,SPG,0.7223857982044377
AIV,VNO,0.7220457797929766
AIV,HBI,0.7185831997555675
AIV,BXP,0.7142429884825706
AIV,ADBE,0.711827555147062
AIV,PLD,0.7113576164830114
AIV,SRCL,0.707455222418035
AIV,DHI,0.6966558618847825
AIV,REG,0.6926152618903896
AIV,MCO,0.679989527809993
AIV,WY,0.6798497300985648
AIV,SWK,0.6792364981674801
AIV,AMT,0.6736460087895882
AIV,FRT,0.6689377252143419
AIV,EXR,0.6674659123734413
AIV,HLT,
AIV,PVH,0.5191424454701643
AIV,UA,
AIV,EVHC,
AIV,KIM,0.6489517818340597
AIV,EQIX,0.6453109061156589
AIV,DLR,0.5136165653541103
AIV,DXC,
AIV,MCD,0.5341865845658688
AIV,BHF,
AIV,PSA,0.6592079426563069
AIV,NWSA,0.6573443985669795
AIV,STZ,0.6003139136758877
AIV,DWDP,
AIV,APTV,
AIV,O,0.38297854816176985
AIV,FTV,
AIV,GGP,0.6061198736197554
AIV,ARE,0.6573032412038168
AIV,EQR,0.4363643051313926
AIV,MAA,0.6365279154116195
AIV,BHGE,
LLY,CAH,0.7598147672639118
LLY,ABT,0.7105063510295735
LLY,MCK,0.6750718889383661
LLY,MRK,0.6659180149066682
LLY,ABC,0.6519506708426914
LLY,BDX,0.6323377348312168
LLY,VAR,0.6202887493454557
LLY,TMO,0.6200505314919552
LLY,CNC,0.602747800293577
LLY,WAT,0.5938624396590574
LLY,BMY,0.5852581834549275
LLY,MYL,0.5742040876171093
LLY,BIIB,0.5718499964931062
LLY,ILMN,0.5705947128105088
LLY,HOLX,0.567646962150492
LLY,AMGN,0.5633955112595068
LLY,A,0.5633662428617459
LLY,ANTM,0.5593815497906582
LLY,CELG,0.5553489281355132
LLY,ZTS,0.5509875592893192
LLY,HLT,
LLY,UA,
LLY,EVHC,
LLY,JNPR,0.5485915413265762
LLY,DXC,
LLY,BHF,
LLY,DWDP,
LLY,APTV,
LLY,FTV,
LLY,BHGE,
ZION,RF,0.9348816532918655
ZION,FITB,0.9163166981968944
ZION,CMA,0.9035453248164321
ZION,PNC,0.8959194708863388
ZION,STI,0.8847593932271097
ZION,KEY,0.8825486658118021
ZION,BBT,0.8811544744097042
ZION,BAC,0.8739792906133155
ZION,USB,0.8658194692200664
ZION,NTRS,0.8609476717023268
ZION,C,0.8606848297943158
ZION,MTB,0.8534822921820581
ZION,BK,0.8410278378689053
ZION,COF,0.8226907297059458
ZION,CFG,0.8174162589694294
ZION,MS,0.8173914182612471
ZION,JPM,0.8149902763250925
ZION,GS,0.810194442603209
ZION,ETFC,0.7789698094338834
ZION,GLW,0.7205531180217724
ZION,HLT,
ZION,CTAS,0.6193231274267333
ZION,PBCT,0.763441682242378
ZION,NSC,0.6549458213209769
ZION,UA,
ZION,NUE,0.6706131761171765
ZION,RJF,0.7499351459409647
ZION,EVHC,
ZION,PX,0.6703920489786518
ZION,VRSN,0.6750960781268835
ZION,PWR,0.6447158616634066
ZION,PSX,0.7200317265901969
ZION,AVY,0.6646537074057776
ZION,PPG,0.7672525050963585
ZION,ADM,0.6417504709063809
ZION,DXC,
ZION,FMC,0.7293060463701011
ZION,BHF,
ZION,ECL,0.6792591754440586
ZION,HBAN,0.6841711225940401
ZION,DWDP,
ZION,L,0.7565388482006529
ZION,APTV,
ZION,FTV,
ZION,CSX,0.676777069457965
ZION,MRO,0.6035957035084264
ZION,WDC,0.6582636495404817
ZION,ITW,0.7490415160531462
ZION,BHGE,
ATVI,FOXA,0.6714302787987928
ATVI,FOX,0.6675156362614455
ATVI,LB,0.6482256078568607
ATVI,ALLE,0.6213299886810697
ATVI,HSIC,0.6106664931848845
ATVI,IPG,0.6027160730978772
ATVI,NLSN,0.5934608635268577
ATVI,ADBE,0.5918399900655554
ATVI,PKI,0.5878320410167727
ATVI,IT,0.5793045673507056
ATVI,XRAY,0.571908562996255
ATVI,AZO,0.5718454639497432
ATVI,PSA,0.5705444399783223
ATVI,SRCL,0.5703964840299306
ATVI,AET,0.5653341388923178
ATVI,TSCO,0.5627691451652097
ATVI,PCLN,0.559750019321842
ATVI,TRIP,0.5588705743346212
ATVI,TAP,0.5581470083652551
ATVI,ALGN,0.5557065274479599
ATVI,HLT,
ATVI,EA,0.4180984991131198
ATVI,UA,
ATVI,NEM,0.293357702323298
ATVI,EVHC,
ATVI,DXC,
ATVI,BHF,
ATVI,DWDP,
ATVI,APTV,
ATVI,FTV,
ATVI,BHGE,
PDCO,FISV,0.7649975949110059
PDCO,MCO,0.7626104618554788
PDCO,OMC,0.7578480359286383
PDCO,HII,0.7387123157508907
PDCO,TROW,0.734048265942192
PDCO,UHS,0.7141921406500775
PDCO,A,0.711483467746043
PDCO,LH,0.7072354932217629
PDCO,BAX,0.7066517832148523
PDCO,DGX,0.7018665505055043
PDCO,IT,0.69948948685907
PDCO,DRE,0.6992708080165209
PDCO,ANSS,0.6966377794898768
PDCO,LLL,0.6928899289564037
PDCO,CB,0.6914209971615647
PDCO,PPG,0.6896033438360052
PDCO,V,0.6875684894567377
PDCO,NWL,0.6850520553587681
PDCO,LEG,0.6841348257495768
PDCO,SRCL,0.6836791603118839
PDCO,CHTR,0.6307512834836827
PDCO,PYPL,0.5829702937950393
PDCO,XRAY,0.4962882968187194
PDCO,HLT,
PDCO,ALGN,0.6518418009845247
PDCO,COO,0.5336598711334957
PDCO,TAP,0.596837908171174
PDCO,UA,
PDCO,HD,0.6533029783285134
PDCO,EVHC,
PDCO,HSIC,0.6403887867990473
PDCO,GD,0.6452183223562994
PDCO,EQIX,0.6310100829445021
PDCO,VRSN,0.6374212755745391
PDCO,GPN,0.6387703679915678
PDCO,DLR,0.5462219105747886
PDCO,DXC,
PDCO,BHF,
PDCO,BF.B,0.625799863583992
PDCO,DWDP,
