source,target,weight
COTY,SEE,0.5610223678790903
COTY,MGM,0.49541545184795105
COTY,ZTS,0.42511494686782086
COTY,WRK,0.42229373932310604
COTY,KMI,0.4216032925804781
COTY,CNC,0.42012215481635584
COTY,MCHP,0.4151921488181498
COTY,TRIP,0.4140711216357517
COTY,INFO,0.4094078516016348
COTY,L,0.4064009187481
COTY,EL,0.4017424398741628
COTY,NOV,0.39643270074704723
COTY,CRM,0.39544406667197224
COTY,HP,0.38818924083059736
COTY,MMC,0.38091945558400114
COTY,PSX,0.377561763982185
COTY,MYL,0.36800348414693507
COTY,COP,0.36358121576433156
COTY,ULTA,0.3634882401904488
COTY,HOG,0.3629508622326877
COTY,DXC,
COTY,BHF,
COTY,DWDP,
COTY,HUM,0.29771595924684724
COTY,APTV,
COTY,BHGE,
CSRA,AKAM,0.6757570484526367
CSRA,AIZ,0.5789311197911756
CSRA,GILD,0.5184138600831318
CSRA,JEC,0.510829501022059
CSRA,ICE,0.4996956487861155
CSRA,ADSK,0.463099027657317
CSRA,TEL,0.4437229297444229
CSRA,LEG,0.43766183487242033
CSRA,LNC,0.41085815644772733
CSRA,FLR,0.41077918392079255
CSRA,SJM,0.4098178632909827
CSRA,LRCX,0.4021767220160755
CSRA,BLK,0.4007436767938596
CSRA,UTX,0.39418031307241763
CSRA,PRU,0.3916502917098027
CSRA,FBHS,0.38738604921676306
CSRA,DAL,0.38491057585192584
CSRA,PWR,0.3819992028172091
CSRA,AMP,0.37961819379899275
CSRA,DE,0.37618184764003976
CSRA,ATVI,0.32024375232875546
CSRA,DXC,
CSRA,BHF,
CSRA,DWDP,
CSRA,APTV,
CSRA,BHGE,
T,VZ,0.6400901185117293
T,TWX,0.502779095337227
T,JNJ,0.3977682035572999
T,EW,0.3622939792064515
T,CTL,0.3515029910968111
T,RL,0.3469035478457973
T,CDNS,0.34139120351728275
T,IRM,0.33841654692397105
T,XLNX,0.32080684795487063
T,AMP,0.31003561042436506
T,MKC,0.29684375773543314
T,IDXX,0.29562954001137715
T,LLY,0.2894980996748014
T,HD,0.28652771376685304
T,AYI,0.2756578555032468
T,CLX,0.27516089720350795
T,DGX,0.273211790259966
T,NI,0.27264571080721856
T,CAG,0.2666374346837478
T,GPN,0.2627432114150563
T,DXC,
T,BHF,
T,DWDP,
T,APTV,
T,BHGE,
UNM,LNC,0.897010806758001
UNM,STI,0.8936823247299038
UNM,USB,0.8744658480319204
UNM,ZION,0.8743192099184612
UNM,KEY,0.8669689675652807
UNM,TMK,0.8658118483149037
UNM,PNC,0.8635493884264821
UNM,PRU,0.8628962066510621
UNM,BBT,0.8628272774019083
UNM,MTB,0.857388448401101
UNM,CMA,0.8567600754999514
UNM,RF,0.8558972514345035
UNM,BAC,0.8512588968369338
UNM,CFG,0.8504271440784431
UNM,HBAN,0.8426003269676959
UNM,MS,0.8397962465028334
UNM,FITB,0.8325326091726767
UNM,JPM,0.8158277955294398
UNM,PFG,0.810359224315736
UNM,WFC,0.794582773943343
UNM,AJG,0.5540125358944257
UNM,QRVO,0.5881651968971024
UNM,WYN,0.5579087333621414
UNM,AET,0.36939951421321193
