source,target,weight
COTY,EA,0.5290972197331835
COTY,COP,0.46889023509562844
COTY,HCA,0.39981433948165107
COTY,NVDA,0.39596105328474146
COTY,TWX,0.3942486034267588
COTY,NFX,0.39141921998606777
COTY,EOG,0.3792863285280993
COTY,PCLN,0.36905332837933585
COTY,CHK,0.36890437756847616
COTY,OXY,0.36456712908926403
COTY,MRO,0.36447610908842576
COTY,HES,0.3603367035111612
COTY,SPG,0.356093128024832
COTY,CVX,0.3477649039542486
COTY,TJX,0.3415435095314006
COTY,COG,0.34101813831858757
COTY,CB,0.34029935991321897
COTY,VMC,0.33849986141783595
COTY,BA,0.33607173438582494
COTY,CXO,0.33317718788409917
COTY,BHF,
COTY,DWDP,
COTY,APTV,
CSRA,TEL,0.58620202755345
CSRA,EXPE,0.5544373206721332
CSRA,MDT,0.5474627949319641
CSRA,INFO,0.5441060474314925
CSRA,BBY,0.541648323482455
CSRA,LEG,0.5345822094867563
CSRA,APH,0.5293729191328547
CSRA,ACN,0.5253451219884538
CSRA,AVY,0.5235815542367804
CSRA,FIS,0.520460284072836
CSRA,WRK,0.5190447786358138
CSRA,IT,0.5186913944555817
CSRA,BLK,0.5167925734605477
CSRA,GLW,0.5121514795101221
CSRA,MET,0.5061486325811768
CSRA,PFG,0.5046160265967313
CSRA,GRMN,0.502181016441772
CSRA,RJF,0.5004876278813182
CSRA,UPS,0.49874080491825035
CSRA,IVZ,0.4925868646669741
CSRA,PDCO,0.47653628436483453
CSRA,WLTW,0.4529840153471557
CSRA,WU,0.48141522845395024
CSRA,BHF,
CSRA,DWDP,
CSRA,HCA,0.47757214337372733
CSRA,APTV,
CSRA,SEE,0.42036875534354534
T,VZ,0.7098448003381451
T,TWX,0.602651413566609
T,FLS,0.5538863576978973
T,WY,0.5495654361067472
T,SNI,0.5351381220376364
T,XRX,0.5343581602979581
T,DISCK,0.5312732406266271
T,DISCA,0.5300548448391277
T,FOXA,0.5247039152401459
T,FOX,0.5143985158934108
T,GE,0.5070511497111079
T,EFX,0.5056560765505246
T,BRK.B,0.5036352558116481
T,ITW,0.49894455039375196
T,BLK,0.4983053242636845
T,LB,0.4814805368495636
T,EQR,0.47532479960948565
T,HCP,0.47370314998562135
T,ROK,0.4710020907183318
T,DIS,0.47099545783707736
T,AIV,0.4400657344465254
T,UDR,0.38930461934228583
T,MRK,0.36461380719848796
T,GM,0.4572605787560867
T,ANTM,0.45607302553064133
T,BHF,
T,HCN,0.4222588608318325
T,DWDP,
T,APTV,
UNM,LNC,0.9207512526698887
UNM,PRU,0.8971237223477366
UNM,MET,0.866367604177924
UNM,TMK,0.8301548654808573
UNM,CFG,0.8272644296100865
UNM,USB,0.8213170002775796
UNM,STI,0.8200053281297137
UNM,BAC,0.819353830286723
UNM,CMA,0.8175586200375311
UNM,PFG,0.8088320077936212
UNM,MTB,0.8057366863223808
UNM,HBAN,0.805335147675351
UNM,RJF,0.7861117092202841
UNM,BBT,0.7760311464199364
UNM,PBCT,0.7756747769120886
UNM,AMP,0.7707567073392325
UNM,FITB,0.7704777441226437
UNM,PNC,0.7651383811227632
UNM,NTRS,0.7621019680533808
UNM,SCHW,0.7422683104589666
UNM,AJG,0.6641656082884525
UNM,WFC,0.7232446362084665
UNM,ZION,0.6773300357228927
UNM,JEC,0.5413024991266338
UNM,FAST,0.549091838282274
UNM,WRK,0.525916697401161
UNM,VLO,0.4662539727683079
UNM,AIZ,0.5324558004110349
UNM,MS,0.7260120976099055
UNM,EMN,0.6580813264538784
UNM,FLR,0.48792230039035756
UNM,NUE,0.45132012181413933
UNM,NEM,0.5552089701968508
UNM,JBHT,0.5269889047591566
UNM,BRK.B,0.6786247088264901
UNM,RE,0.43009372300458093
UNM,EMR,0.5684188598538225
UNM,AIG,0.49519053547651903
UNM,PWR,0.5739347886937844
UNM,CINF,0.6379250381963181
UNM,ETFC,0.7217452725400684
UNM,BK,0.6648163661517804
UNM,BHF,
UNM,TXT,0.4554955961780102
UNM,DWDP,
UNM,HIG,0.5987007708782799
UNM,AFL,0.6150713908187387
UNM,JCI,0.5478141929971456
UNM,L,0.7347604739019838
UNM,APTV,
UNM,LUK,0.7169566556672461
UNM,PH,0.579827948764058
UNM,RF,0.7367229208606068
UNM,DFS,0.5639937283751622
UNM,AON,0.4738831393433558
UNM,COF,0.602953152070971
UNM,NDAQ,0.4554086811458597
UNM,LOW,0.5180466980426198
XYL,ADM,0.5628122053363466
XYL,EXPD,0.5521782815328887
XYL,AOS,0.5118935466500516
XYL,SNI,0.49763957019997385
XYL,ROK,0.4895476040701545
XYL,GPN,0.4853105220958751
XYL,PLD,0.4852546845182444
XYL,AJG,0.47804512102441427
XYL,ANSS,0.47279529905782536
XYL,K,0.46581806555738503
XYL,SPGI,0.45653393843550544
XYL,APD,0.45500529203012063
XYL,VRSK,0.4537033963531333
XYL,FDX,0.44621560270189226
XYL,FISV,0.4435627026660059
XYL,WLTW,0.4432915919800833
XYL,SNA,0.4350259697566541
XYL,TMK,0.43418089986692743
XYL,ZTS,0.43177460138129725
XYL,XRAY,0.43120992586404555
XYL,LLY,0.40386432569046
XYL,JNJ,0.4093981080669097
XYL,AVB,0.3935718868484199
XYL,TSN,0.3499901170655405
XYL,HRL,0.4289056766079951
XYL,BHF,
XYL,DWDP,
XYL,APTV,
AJG,AON,0.7161271717571039
AJG,TMK,0.7015611701391349
AJG,MMC,0.6796602737560175
AJG,L,0.6772222657987568
AJG,CINF,0.6713873346524619
AJG,LNC,0.6216135169725804
AJG,CB,0.618671821102539
AJG,MET,0.6169620764374301
AJG,USB,0.6130249195744396
AJG,PRU,0.6110452816585075
AJG,PFG,0.5974823472292577
AJG,BLK,0.5902343082184001
AJG,WRK,0.5880664534193782
AJG,BRK.B,0.5851623109441287
AJG,AMP,0.5802008184021499
AJG,SPGI,0.5725756793119483
AJG,ITW,0.5679073740189822
AJG,BK,0.5632297296666966
AJG,MTB,0.5543272358164828
AJG,EXPD,0.5455374158918855
AJG,WLTW,0.4585118830892636
AJG,NEM,0.4554696375705969
AJG,ALL,0.478754221157388
AJG,AIG,0.46531591198647126
AJG,PGR,0.45127903494566185
AJG,HOG,0.4139469135748921
AJG,ADM,0.5068045753621728
AJG,BHF,
AJG,ECL,0.5482087470396174
AJG,TRV,0.4398932305698303
AJG,SRCL,0.4124002921793496
AJG,DWDP,
AJG,SPG,0.37790127901509385
AJG,HIG,0.5424081918467251
AJG,APTV,
AJG,PKG,0.4560245018530153
AJG,GGP,0.37655543039233835
AJG,XL,0.4692198562938832
AJG,SYY,0.4176216771436183
WFC,BAC,0.7881812316807505
WFC,BBT,0.7843003186973554
WFC,KEY,0.7794688861348824
WFC,STI,0.7665925808970466
WFC,MET,0.7656234260067443
WFC,JPM,0.7643001624550098
WFC,FITB,0.760924305919091
WFC,USB,0.7508629106627486
WFC,PNC,0.7479005779635232
WFC,C,0.7319031121950763
WFC,RF,0.7276209888775407
WFC,PBCT,0.7207668844712211
WFC,HBAN,0.7103338533190975
WFC,PRU,0.7032116177146154
WFC,CFG,0.7017293046778584
WFC,LNC,0.7003457959216961
WFC,GS,0.6988394184403165
WFC,BRK.B,0.6843211885759252
WFC,MTB,0.6842513259181623
WFC,NAVI,0.5877217108744143
WFC,SIG,0.4395909827191267
WFC,KORS,0.38326908033726875
WFC,AIZ,0.5096404425963698
WFC,FLR,0.47493810048477014
WFC,NUE,0.5009596455649226
WFC,NEM,0.4575810482421792
WFC,JWN,0.3975074701718525
WFC,AYI,0.5058848219536901
WFC,BHF,
WFC,DWDP,
WFC,HIG,0.5341755633388965
WFC,APTV,
WFC,COF,0.5779493496546226
AIV,EQR,0.6437713344156955
AIV,UDR,0.6288152897873887
AIV,AVB,0.5261532786131754
AIV,MAA,0.48851788479630553
AIV,ARE,0.46344437064562355
AIV,NI,0.45799100759609834
AIV,TSN,0.454759400620963
AIV,PLD,0.43011784609469333
AIV,KMB,0.42846476247920223
AIV,DTE,0.4271674048303066
AIV,MTD,0.4225406661473839
AIV,ED,0.4153613856453303
AIV,HCN,0.41320415041032027
AIV,EFX,0.40212088610848157
AIV,RMD,0.4006914285348447
AIV,ESS,0.39740614981730715
AIV,HST,0.3943625568879753
AIV,WAT,0.3843662580543274
AIV,HCP,0.38222512818369264
AIV,NRG,0.33683197502308976
AIV,BHF,
AIV,DWDP,
AIV,APTV,
LLY,ABT,0.5658713778814711
LLY,ABBV,0.5219900087898678
LLY,LH,0.5179425811809262
LLY,ZTS,0.47337750332788214
LLY,ESRX,0.45497307346587473
LLY,PFE,0.44949181915628544
LLY,TROW,0.4391998174920393
LLY,CAH,0.4251552599009587
LLY,BMY,0.4110567391562291
LLY,MCO,0.40820486816870516
LLY,ALGN,0.40315511941459353
LLY,ORCL,0.4008466777810723
LLY,HSIC,0.400112014097956
LLY,GILD,0.39907611401370824
LLY,AMGN,0.3984898082102754
LLY,HRS,0.3970653862347499
LLY,CDNS,0.39603390746859557
LLY,AGN,0.39064293070113226
LLY,CTAS,0.3886843470476355
LLY,TSN,0.35115974618297024
LLY,BHF,
LLY,DWDP,
LLY,APTV,
LLY,MYL,0.3652346554720514
ZION,FITB,0.8404347884521988
ZION,BBT,0.807400626652034
ZION,RF,0.8005880159778724
ZION,HBAN,0.7916461318014115
ZION,PNC,0.7848745513654894
ZION,CMA,0.7840030275223704
ZION,STI,0.7700491330895446
ZION,KEY,0.7632276337958414
ZION,PBCT,0.7529947582823677
ZION,MTB,0.747345850535188
ZION,ETFC,0.7154926480619492
ZION,CFG,0.7108385045075304
ZION,RJF,0.6887780262068528
ZION,BAC,0.6865789273269078
ZION,USB,0.6749671081593116
ZION,NTRS,0.6711041317282744
ZION,SCHW,0.6680514926311844
ZION,LNC,0.6613077765451437
ZION,JPM,0.6594836657075877
ZION,TROW,0.4778719681065311
ZION,AMT,0.34518141776559136
ZION,KMX,0.3940134027746681
ZION,NUE,0.4806765840437345
ZION,GE,0.43381224448402633
ZION,F,0.44066969223050845
ZION,AYI,0.36540485664869826
ZION,BHF,
ZION,BF.B,0.31205521795015506
ZION,DWDP,
ZION,APTV,
ZION,CL,0.38257145756116184
ZION,ESRX,0.43045269709029926
ZION,SBAC,0.29627917947381965
ATVI,ADBE,0.8015712635677894
ATVI,CRM,0.7798152764213949
ATVI,FB,0.7503807886431887
ATVI,IDXX,0.7272724151744263
ATVI,TEL,0.723262067610161
ATVI,NFLX,0.7219797876189974
ATVI,MCHP,0.7110698351269572
ATVI,GOOGL,0.7012211775009969
ATVI,GOOG,0.6993978324095171
ATVI,MSFT,0.695816554547449
ATVI,EA,0.6943885020893628
ATVI,AMZN,0.6799513550681195
ATVI,SWKS,0.6693950884020848
ATVI,EXPE,0.6675661974196532
