source,target,weight
COTY,HON,0.47274392607823545
COTY,ITW,0.45759214103758483
COTY,DOV,0.4483614358718665
COTY,PNR,0.4398690717147442
COTY,PCAR,0.4337041945937563
COTY,SWK,0.42824616275661853
COTY,ETN,0.42755997326310585
COTY,IVZ,0.4235475050656338
COTY,TXT,0.42152401218811464
COTY,AMP,0.4153102447822418
COTY,CPB,0.41285657022714445
COTY,PH,0.40973413529882585
COTY,UTX,0.40889779074563826
COTY,XYL,0.40304306407909773
COTY,GT,0.3905894018313082
COTY,COST,0.3859596701077209
COTY,ANSS,0.3832567569013993
COTY,PPG,0.3831882907464539
COTY,CHK,0.38081520459438967
COTY,SCHW,0.3783527803837847
COTY,HLT,
COTY,KR,0.2949130154427338
COTY,EVHC,
COTY,DXC,
COTY,BHF,
COTY,DWDP,
COTY,APTV,
COTY,BHGE,
CSRA,ADBE,0.5853362610900348
CSRA,ROP,0.5644811589670513
CSRA,ADS,0.552166372584107
CSRA,FDX,0.5513924282095326
CSRA,RHT,0.5474088755403238
CSRA,CTXS,0.5403222536648611
CSRA,EBAY,0.5361837036205445
CSRA,FIS,0.5361661846157517
CSRA,CA,0.5351403871062783
CSRA,FMC,0.5323802621494423
CSRA,TWX,0.5315566260552398
CSRA,VRSN,0.5308345862163021
CSRA,DHI,0.5306147931095602
CSRA,AOS,0.5256473193978322
CSRA,MCO,0.5188260279130031
CSRA,UTX,0.5180768776211164
CSRA,INTU,0.5121153144741433
CSRA,XRX,0.5056761869264372
CSRA,MAS,0.5055896743446108
CSRA,COL,0.5013382080291338
CSRA,HLT,
CSRA,EVHC,
CSRA,MON,0.34047303832385417
CSRA,ALK,0.47812600243894404
CSRA,DXC,
CSRA,BHF,
CSRA,DWDP,
CSRA,BBY,0.356428328845846
CSRA,APTV,
CSRA,BHGE,
T,VZ,0.8667632659609519
T,PEP,0.7075065168670335
T,CCI,0.7059165960594849
T,BXP,0.7000643526169227
T,AMT,0.6986601636086242
T,SLG,0.6669695055332914
T,SBAC,0.6503162500968782
T,VNO,0.6461028525387619
T,WY,0.633233601458382
T,HCN,0.6313918709317239
T,MO,0.6260474208772671
T,GOOG,0.6167336292621355
T,ETR,0.6155825925223889
T,AIV,0.615164035181085
T,PPL,0.6128817002310135
T,AVB,0.6112972507755389
T,PM,0.6104375747347516
T,PNW,0.6072533115378447
T,SHW,0.6054404475757513
T,SCG,0.6050899733443565
T,ATVI,0.4777912324653054
T,HLT,
T,LMT,0.5042078053825788
T,GOOGL,0.6038896369691286
T,TJX,0.5081126973928177
T,EVHC,
T,NOC,0.559755869699186
T,FOX,0.5099422018609165
