source,target,weight
COTY,CPB,0.45530639714081134
COTY,PRGO,0.41277094530241787
COTY,MNST,0.41121894106025175
COTY,WY,0.37343596809731644
COTY,GLW,0.3681198479081265
COTY,EL,0.3227350401149303
COTY,BEN,0.29584458708312106
COTY,TEL,0.293347383641559
COTY,MKC,0.2930269980195887
COTY,ORCL,0.2856692147451104
COTY,HBI,0.2848643714554439
COTY,GIS,0.2844569632495151
COTY,BF.B,0.28441685427196306
COTY,CLX,0.27890661805395617
COTY,EW,0.2773968949343805
COTY,GRMN,0.2747769189835018
COTY,XL,0.27045452965232325
COTY,WBA,0.2697340166118416
COTY,UNH,0.2689280631019899
COTY,CHD,0.26891061414721057
COTY,CSRA,
COTY,HLT,
COTY,WLTW,
COTY,UA,
COTY,EVHC,
COTY,HPQ,
COTY,HPE,
COTY,DXC,
COTY,BHF,
COTY,DWDP,
COTY,APTV,
COTY,FTV,
COTY,BHGE,
CSRA,T,
CSRA,UNM,
CSRA,XYL,
CSRA,AJG,
CSRA,WFC,
CSRA,AIV,
CSRA,LLY,
CSRA,ZION,
CSRA,ATVI,
CSRA,PDCO,
CSRA,QRVO,
CSRA,AME,
CSRA,AVGO,
CSRA,XOM,
CSRA,SPGI,
CSRA,RTN,
CSRA,VRTX,
CSRA,WYN,
CSRA,DVN,
CSRA,HLT,
CSRA,WLTW,
CSRA,UA,
CSRA,EVHC,
CSRA,HPQ,
CSRA,HPE,
CSRA,DXC,
CSRA,BHF,
CSRA,DWDP,
CSRA,APTV,
CSRA,FTV,
CSRA,BHGE,
T,VZ,0.5872834515786192
T,IBM,0.5760150915211049
T,COL,0.5677710331100976
T,ORLY,0.5657872010778585
T,NUE,0.5461512858158252
T,AZO,0.49771286192344333
T,AMG,0.4848434786291299
T,XRX,0.47678912027883996
T,EFX,0.4706093074656576
T,NDAQ,0.4690591687208089
T,IT,0.45876498798282994
T,WMT,0.44769702898652075
T,VIAB,0.44459361247844664
T,IR,0.43464406998818694
T,GOOGL,0.4328045416612042
T,SRCL,0.41879332969393684
T,VRSN,0.417629978637967
T,FLIR,0.41686338085275376
T,ACN,0.4165893812143442
T,HSIC,0.41157997376306993
T,HLT,
T,WLTW,
T,UA,
T,EVHC,
T,HPQ,
T,HPE,
T,DXC,
T,BHF,
T,DWDP,
T,APTV,
T,FTV,
T,BHGE,
UNM,PRU,0.850779153880686
UNM,MET,0.8160849835659333
UNM,LNC,0.8083580046454505
UNM,MS,0.8071082688642255
UNM,PFG,0.8033123082971912
UNM,SCHW,0.7923454927418627
UNM,C,0.7869604603541158
UNM,TMK,0.7828319701625431
UNM,JPM,0.7657832569997707
UNM,BAC,0.7656618411764042
UNM,MTB,0.7614184196999593
UNM,L,0.7594425966329852
UNM,RJF,0.757156848998995
UNM,USB,0.747453257539127
UNM,RF,0.735465064673725
UNM,GS,0.7346161906887062
UNM,STI,0.728601698231305
UNM,HBAN,0.7257650694398989
UNM,KEY,0.7204787330935069
UNM,STT,0.7198200716730615
UNM,WFC,0.7076941312163095
UNM,ZION,0.7147108384793524
UNM,AME,0.6540101919449224
UNM,SYF,0.4334186722535604
UNM,HLT,
UNM,ALLE,0.5946658609098189
UNM,CFG,0.6135587554048758
UNM,KMX,0.5947984088397914
UNM,PBCT,0.6401167339045637
UNM,WLTW,
UNM,IVZ,0.6439490736682136
UNM,BBT,0.7114955792456973
UNM,UA,
UNM,AIZ,0.645963790286816
UNM,PNC,0.7035425791963766
UNM,MTD,0.6371363118230816
UNM,NUE,0.5304733189010418
UNM,FDX,0.5192003827021879
UNM,NTRS,0.7192560468926741
UNM,EVHC,
UNM,TIF,0.5367929911262033
UNM,TEL,0.678269148389684
UNM,SNI,0.4966746611542798
UNM,TSS,0.5987756958285593
UNM,HPQ,
UNM,LKQ,0.4306223964367594
UNM,AIG,0.6491778580503835
UNM,PWR,0.5709667344730974
UNM,DE,0.41178535569779035
UNM,AMP,0.6453427234771992
UNM,WAT,0.5447918953707693
UNM,AVY,0.44111298229861373
UNM,HPE,
UNM,ETFC,0.7161619223379783
UNM,BK,0.7105985291726112
UNM,DXC,
UNM,BHF,
UNM,AXP,0.6397078053141287
UNM,TXT,0.6682536344722884
UNM,CME,0.5317644033323914
UNM,NWSA,0.5029967258372089
UNM,DWDP,
UNM,AFL,0.6023869742662804
