source,target,weight
COTY,SEE,0.6459417375679646
COTY,MAS,0.5198181827949546
COTY,KO,0.5026806421383896
COTY,INTC,0.4950205665710347
COTY,WRK,0.4431955047183274
COTY,SCG,0.44232557615155804
COTY,LNT,0.43522274316267506
COTY,PCG,0.43038304876727895
COTY,PYPL,0.4302338874229357
COTY,PNW,0.4121304661254099
COTY,EL,0.41207026569792127
COTY,AVGO,0.410551236422848
COTY,D,0.4094251276089808
COTY,AWK,0.4040802841225582
COTY,XEL,0.40155729710237004
COTY,MCHP,0.40093675196182554
COTY,BF.B,0.3911202136965529
COTY,EXC,0.3878925800336303
COTY,AES,0.386905590068704
COTY,WLTW,0.386558404023596
COTY,DXC,
COTY,BHF,
COTY,DWDP,
COTY,HUM,0.35214795983148206
COTY,APTV,
COTY,BHGE,
CSRA,AKAM,0.6541692468232633
CSRA,AIZ,0.6313896828311955
CSRA,GILD,0.47729071518372795
CSRA,JEC,0.4434329993994185
CSRA,MS,0.43078042223906626
CSRA,CFG,0.3986985347798624
CSRA,EL,0.3928143547484275
CSRA,DISCK,0.38328708847845366
CSRA,CBG,0.38151164765798884
CSRA,BEN,0.37882025340057834
CSRA,DAL,0.36945400189256766
CSRA,LNC,0.3690594995720151
CSRA,ADSK,0.36757192321803567
CSRA,FITB,0.36167642758998564
CSRA,PRU,0.3558899107925476
CSRA,INTU,0.35569358940101875
CSRA,AMP,0.34916921469330287
CSRA,RHI,0.34871866367182663
CSRA,DISCA,0.34480322218507453
CSRA,PBCT,0.34234819708575553
CSRA,ATVI,0.3026051245910187
CSRA,HSIC,0.3186245048993706
CSRA,FOX,0.3419916653161846
CSRA,CMG,0.2301596782407525
CSRA,DXC,
CSRA,BHF,
CSRA,DWDP,
CSRA,APTV,
CSRA,CI,0.3422650401575472
CSRA,BHGE,
T,VZ,0.733382366296774
T,TWX,0.47498951009087464
T,KHC,0.4150133992138669
T,CPB,0.40175576980650674
T,DPS,0.376244115742664
T,HD,0.36869391868942825
T,WEC,0.36731941167093285
T,ES,0.3644420938990651
T,ED,0.36326021313889706
T,MO,0.36325202915240085
T,CAG,0.3625053468811457
T,GIS,0.36043291039958075
T,AMP,0.34216391919387645
T,CLX,0.34108023798760295
T,CBS,0.34104198501258687
T,AWK,0.34075710600694054
T,ETR,0.33542740174332913
T,LNT,0.3349012102453389
T,AEP,0.333313953169214
T,MDLZ,0.3241755045155157
T,DXC,
T,BHF,
T,DWDP,
T,APTV,
T,BHGE,
UNM,LNC,0.8476707825118932
UNM,TMK,0.8353365979173474
UNM,PRU,0.8237278629039022
UNM,PNC,0.822310740508782
UNM,USB,0.8141931580778897
UNM,MTB,0.806418696015143
UNM,FITB,0.804751468460516
UNM,STI,0.7972240744980905
UNM,RF,0.7870355965226389
UNM,SYF,0.7789226263881682
UNM,MS,0.7781544423289987
UNM,PFG,0.7764239254929358
UNM,BAC,0.7753006492662083
UNM,KEY,0.774875377521308
UNM,BK,0.7736916780559469
UNM,COF,0.7715024242776196
UNM,ZION,0.7711186377528022
UNM,HBAN,0.7647644092324183
UNM,GS,0.758073114423194
UNM,JPM,0.7547756141848223
UNM,AME,0.6703077845675512
UNM,TROW,0.5482975878094849
UNM,ADS,0.4667370628542513
UNM,CFG,0.7512691334636699
UNM,IVZ,0.6375180149510863
UNM,BBT,0.7506201766491328
UNM,AIZ,0.42696090199313624
UNM,RHI,0.5244495791803604
UNM,EMN,0.5505382695097275
UNM,RJF,0.7243098106838757
UNM,NTRS,0.6170246635682416
UNM,STT,0.6324031822633345
UNM,BLK,0.7251010942575581
UNM,ALL,0.38592340440982364
UNM,BRK.B,0.6388273431620017
UNM,MET,0.7000188378980492
UNM,GT,0.45871650248969
UNM,C,0.75171353478875
