source,target,weight
COTY,ACN,0.6292811291108038
COTY,RL,0.6257520797641914
COTY,GWW,0.6231554590398065
COTY,RJF,0.5885898152469995
COTY,ETN,0.5884304245773982
COTY,PNR,0.5825309475456323
COTY,INTU,0.5822600536781687
COTY,GS,0.5812851977857597
COTY,ANSS,0.5807080826622029
COTY,BK,0.5802009251671362
COTY,DOV,0.5786511021964625
COTY,ETFC,0.5754974898035337
COTY,AMP,0.5743481254962263
COTY,MCO,0.5724228308525401
COTY,PFG,0.5707565922965786
COTY,CTXS,0.5670960992065547
COTY,UTX,0.5643517642211536
COTY,PPG,0.5601600079409738
COTY,USB,0.5554091683577805
COTY,MSI,0.5535985467832645
COTY,HLT,
COTY,EVHC,
COTY,DXC,
COTY,BHF,
COTY,DWDP,
COTY,APTV,
COTY,FTV,0.3488321825854743
COTY,BHGE,
CSRA,HBAN,0.6460533526226293
CSRA,PBCT,0.6436675226921046
CSRA,CCL,0.6401586787789851
CSRA,AFL,0.638429973917562
CSRA,CFG,0.6337860793673447
CSRA,KEY,0.6323019049443406
CSRA,AMP,0.6305175802429582
CSRA,PCAR,0.6304468766227357
CSRA,PNC,0.6286211092843087
CSRA,IVZ,0.6282918381710927
CSRA,TMO,0.6228710620207052
CSRA,MAR,0.6192790500695674
CSRA,FITB,0.6191816136794391
CSRA,MCO,0.616075301344702
CSRA,RF,0.6137831292311369
CSRA,ADI,0.6111662236198335
CSRA,MCK,0.6103176364265767
CSRA,BAC,0.6096896259691222
CSRA,NTRS,0.6086078124476001
CSRA,BK,0.6069610356139189
CSRA,HLT,
CSRA,HRB,0.27835959368484714
CSRA,EW,0.495242824362212
CSRA,EVHC,
CSRA,DXC,
CSRA,BHF,
CSRA,DWDP,
CSRA,APTV,
CSRA,BHGE,
T,VZ,0.8008198760390882
T,EIX,0.5314123272896566
T,ETR,0.5236845169221515
T,AEE,0.5207936648572822
T,PCG,0.4959605476114401
T,D,0.4947643600521167
T,NEE,0.47865300972293406
T,AWK,0.4761200538620444
T,PEG,0.4750655058482583
T,SCG,0.47192478184562575
T,SO,0.465900520820207
T,PPL,0.4644391152000535
T,XEL,0.4589546677975022
T,GIS,0.4581042657788715
T,DUK,0.4533009172873822
T,AEP,0.45009105417565437
T,SRE,0.44969293914366026
