source,target,weight
COTY,EA,0.6348015174760406
COTY,NVDA,0.6133270193751255
COTY,ATVI,0.44985896617085797
COTY,CB,0.4338232579374909
COTY,NFLX,0.41740905930425404
COTY,MCHP,0.4131892620937464
COTY,VRSN,0.4072904013601849
COTY,COG,0.3887730924636939
COTY,JPM,0.3882949436348174
COTY,AFL,0.3871896013752527
COTY,URI,0.38484453156755655
COTY,USB,0.37784722091433276
COTY,AJG,0.3738799232149774
COTY,EOG,0.36672887913649765
COTY,V,0.36663378008441816
COTY,KMI,0.35901586569315236
COTY,JCI,0.3577685815067275
COTY,KR,0.35508423260739796
COTY,CA,0.3544811305494556
COTY,EL,0.3531983248335216
COTY,BHF,
COTY,DWDP,
COTY,APTV,
COTY,BHGE,
CSRA,WRK,0.6656121437317551
CSRA,IP,0.6604245374619805
CSRA,TEL,0.6501490717547559
CSRA,APH,0.6057647123994906
CSRA,MET,0.5987026445754025
CSRA,BWA,0.582840940958398
CSRA,PRU,0.5701481587330756
CSRA,NTRS,0.5678672629661838
CSRA,PNC,0.5568186846588372
CSRA,WLTW,0.5512889260231524
CSRA,AJG,0.54956032492435
CSRA,LNC,0.549077525764002
CSRA,JPM,0.5412169443437803
CSRA,EMN,0.538762871089003
CSRA,AVY,0.5377917541441398
CSRA,MA,0.5347919964000786
CSRA,SCHW,0.5307027370910936
CSRA,BK,0.5286670728835801
CSRA,C,0.5279611004411967
CSRA,MTB,0.527812152507397
CSRA,ORLY,0.3935160887560314
CSRA,INCY,0.21464435350883265
CSRA,ALB,0.5009789635204275
CSRA,RHI,0.5078379736206161
CSRA,CBG,0.5022393170700261
CSRA,CTSH,0.4476552985140393
CSRA,WU,0.4723991094579688
CSRA,HPE,0.48179752869777653
CSRA,BHF,
CSRA,DWDP,
CSRA,APTV,
CSRA,SEE,0.46426489106912494
CSRA,BHGE,
CSRA,ABC,0.4267428452650403
T,VZ,0.6698666117516331
T,TWX,0.6227533109160474
T,SYK,0.5337732361603212
T,OXY,0.4762339860854493
T,AVY,0.47429090497575727
T,KMI,0.4649614514658046
T,SNI,0.46141802343758725
T,DISCA,0.45777044690634183
T,EFX,0.4573862878075884
T,ANTM,0.4543432836195195
T,APC,0.45044413785313303
T,XRX,0.447100883904416
T,IDXX,0.4456760428184398
T,HP,0.4405116534475454
T,DISCK,0.4367510984048662
T,NOV,0.4359636796930175
T,DOV,0.42120417596584697
T,WYN,0.41759982886483327
T,OKE,0.4096417385524148
T,UNH,0.4094305867823027
T,AMT,0.3604075246361369
T,MRK,0.35451963382211604
T,BHF,
T,DWDP,
T,APTV,
T,BHGE,
UNM,LNC,0.9260838667325465
UNM,PNC,0.9229378595408889
UNM,STI,0.9219203904241277
UNM,PRU,0.9092735271993261
UNM,FITB,0.9055365431930898
UNM,BAC,0.8928374361844652
UNM,CFG,0.890988553472351
UNM,MTB,0.8897381451160683
UNM,HBAN,0.8868959911653398
UNM,BBT,0.8861071572832523
UNM,RJF,0.883878985772325
UNM,CMA,0.8775952685606283
UNM,MS,0.8668566666002827
UNM,MET,0.865109522057032
UNM,TMK,0.8620939040964593
UNM,JPM,0.8611597049180835
UNM,RF,0.8604930132218074
UNM,KEY,0.859551480540877
UNM,USB,0.8551660091917596
UNM,AMP,0.8524766320813679
UNM,AJG,0.6855945220213161
UNM,WFC,0.8016109062185897
UNM,ZION,0.8344360959237614
UNM,QRVO,0.5440281340701073
UNM,SPGI,0.6193386227956844
UNM,AET,0.5497602935137527
UNM,NFLX,0.503888483562049
UNM,MSFT,0.6575729174693349
UNM,UPS,0.5621473207595665
UNM,WRK,0.5549437570556581
UNM,KMX,0.5553101649965985
UNM,EXPD,0.5609134326522184
UNM,PBCT,0.850585588123155
UNM,NAVI,0.6459371124990216
UNM,PFG,0.8170869364174547
UNM,IVZ,0.639139343667804
UNM,UAL,0.5276090425927554
UNM,TDG,0.5368781867512676
UNM,AAPL,0.5542685055856361
UNM,GS,0.8173544460318868
UNM,NSC,0.6407507476331386
UNM,AIZ,0.5877098379165752
UNM,SNA,0.5947095334203122
UNM,SWKS,0.6925500156404234
UNM,EMN,0.7069416510569475
UNM,EXPE,0.586704183260485
UNM,FLR,0.5088089713067044
UNM,NUE,0.625351626319246
UNM,JBHT,0.5668633072850546
UNM,NTRS,0.840114854931036
UNM,QCOM,0.45647424370668827
UNM,AMAT,0.6548585506282196
UNM,STT,0.7116260780130169
UNM,MCHP,0.6395305465128656
UNM,BLK,0.7325458332468944
UNM,XRX,0.5733095545731608
UNM,INFO,0.6212668350046391
UNM,BRK.B,0.7192424021172417
UNM,FLIR,0.6225871314286323
UNM,AMZN,0.4747546792142751
UNM,NTAP,0.6638512470535067
UNM,C,0.8277203484657235
UNM,HPQ,0.4830252831478077
UNM,F,0.5823966030289274
UNM,MHK,0.5226307678457062
UNM,GPN,0.4417473698724016
UNM,AIG,0.6203567512132304
UNM,PWR,0.6947245860523927
UNM,MCO,0.6377566837419185
UNM,SCHW,0.8216124657084987
UNM,MMC,0.5755743467575578
UNM,ETFC,0.8261740700740455
UNM,BK,0.7528522386069575
UNM,CAT,0.576756895040761
UNM,BHF,
UNM,AXP,0.7134911784750324
UNM,AOS,0.6166716551394973
UNM,DWDP,
UNM,ROK,0.6936292161307058
UNM,AMGN,0.40846015430154425
UNM,GRMN,0.6070166671414846
UNM,AFL,0.622366258819107
UNM,L,0.7460774738392958
UNM,APTV,
UNM,LUK,0.7363602898541114
UNM,ARNC,0.5509534452447403
UNM,LRCX,0.5490778709034012
UNM,DFS,0.7455458627982906
UNM,WDC,0.6045740847109308
UNM,BEN,0.5622392664328242
UNM,ITW,0.6794379574835928
UNM,COF,0.8232335398243402
UNM,BHGE,
UNM,NDAQ,0.589284819027197
XYL,ROK,0.678805782747907
XYL,EXPD,0.6748904648522878
XYL,AJG,0.6436836181158255
XYL,FDX,0.6262644982363748
XYL,TMK,0.6039075202285326
XYL,WLTW,0.5841111499482172
XYL,ITW,0.5838664802148132
XYL,AON,0.5689222866611227
XYL,UPS,0.5664068737990279
XYL,AOS,0.5663031021011303
XYL,APH,0.5636456990314525
XYL,UNP,0.5598705634731355
XYL,PAYX,0.5592097524386114
XYL,MMC,0.5549107507443664
XYL,BLL,0.54658590343186
XYL,EMN,0.542753033664015
XYL,VRSK,0.5418547894486404
XYL,LNC,0.5377544435544825
XYL,ROP,0.532327282415107
